K,code,quadrant,L3,L5,L7,L10,L14,L21,L28,L42,L56,L84,L112,L168,L252,SP,WI,DY,GR
0.25,22827,intermittent,1.0299632352941177,1.026378676470588,1.241176470588235,1.5230698529411761,2.3994485294117673,4.439797794117655,7.178124999999979,10.265441176470574,13.60753676470588,22.394209558823576,28.766544117647037,38.717922794117605,58.302389705882185,1.0121323529411765,1.0363970588235294,1.0121323529411765,1.0092830882352941
0.25,90011A,intermittent,1.8339742473168705,1.8339742473168705,1.8339742473168705,1.6029289992362628,1.3758498251443734,1.3758498251443734,1.1717738801870488,1.0859968110621308,1.093928959039567,1.0795412217115758,1.0269693031232845,1.200573472860524,1.3146865327669994,1.028665603687378,1.0611874103948666,1.1475379523803144,1.3758498251443734
0.25,90162D,intermittent,1.7826493448502017,1.6586104405341668,1.4179423133276587,1.3037829842457056,1.3037829842457056,1.204443018014875,1.09687007242231,1.1770090562772981,1.1770090562772981,1.1833303099228323,1.1833303099228323,1.8952178948690517,2.073050249082517,1.1654828851708687,1.3007828307494798,1.187167715557539,1.3037829842457056
0.25,90054,intermittent,1.9648432460327696,1.723675439728207,1.723675439728207,1.723675439728207,1.616745688728336,1.5002580312217777,1.2939083129058615,1.11896314454049,1.0448033587064045,1.1884272997032663,1.0774013030576715,1.1743457833397861,1.5715095901604053,1.1153775856878707,1.1197291747301448,1.1743457833397861,1.5050369844751215
0.25,22049,intermittent,2.0946657701574494,1.647783941278646,1.3953045329747296,1.209362918137502,1.1959713117050481,1.2698492743878524,1.316103546814591,1.879251414803609,1.8626940101977931,3.4404101529668947,4.955846921051157,6.454782316355689,4.591724099288395,1.0564240488597514,1.2214657925701808,1.3847425337591768,1.203031321790777
0.25,90019C,intermittent,1.7488713102488338,1.637477088426564,1.5295944874563112,1.477057835311992,1.3230971603669928,1.1593039470363442,1.0480473858500152,1.1382202009335416,1.207460951540904,1.260272924957105,1.5414779143903758,1.8035824905868103,3.0778738569706148,1.023039036987372,1.1130741914349571,1.1619475411006197,1.4315444248717075
0.25,22824,intermittent,1.2397556733141861,1.096587001849734,1.0937480463794125,1.0750447723871133,1.3179078516241243,1.696628924249166,2.203275831001243,3.0737907778076,3.328436257727139,5.149177548716391,7.881300771151475,12.427244411266047,18.59663664679635,1.0449489024789378,1.2011429369950457,1.0740334864358971,1.096587001849734
0.25,84313A,intermittent,1.9181054596360243,1.7210685954269715,1.537914139057396,1.4493117125524966,1.2370508632757815,1.2667988800746615,0.9999999999999997,1.1702053196453563,1.3995566962202532,1.837844143723753,1.9426038264115733,2.6968618758749625,5.269073728418113,1.034706019598693,1.3173121791880533,1.2078861409239379,1.3537680821278582
0.25,90003D,intermittent,1.85779150018162,1.666545586632764,1.423719578641482,1.2559026516527425,1.1669088267344712,1.0719215401380313,1.0748274609516888,1.0951689066472938,1.0842717035960774,1.5837268434435228,1.8352706138757704,2.227206683617868,2.555394115510347,1.0566654558663275,1.2163094805666557,1.1590991645477675,1.250454050127134
0.25,90122A,intermittent,1.7841564490670765,1.6610207439533131,1.5157956335934728,1.250897839813799,1.2363531486992918,1.1970965021737179,1.1744623597790091,1.0881086182159834,1.0818751791669088,1.8404987309228622,1.839880060179155,2.7237171300652623,4.088221611068858,1.0802681697041057,1.2230185970891085,1.1122758364784182,1.2363531486992918
0.25,35265,intermittent,2.2138111222618266,1.7522926255320623,1.7522926255320623,1.7522926255320623,1.7522926255320623,1.4682319964010104,1.3258642765685018,1.0485690556113088,1.0485690556113088,1.1025712011627509,1.2105581894314295,1.2105581894314295,1.7801155829324866,1.0870505588815451,1.047236737377584,1.3846593071945228,1.4682319964010104
0.25,90000B,intermittent,1.5936943844322695,1.4417703368502313,1.3674037539580384,1.232497742630146,1.1655765505991418,1.1167370220881676,1.0392668831180172,1.1978346714544454,1.172482268512618,1.3758097277358694,1.7822026690232942,2.301340100494427,2.706669414515972,1.0563722450918593,1.169116735275575,1.099004661446919,1.232497742630146
0.25,90194,intermittent,1.4874158420315393,1.4874158420315393,1.4874158420315393,1.4874158420315393,1.4126338620035246,1.2827707740273822,1.283538927296552,1.088879851791604,1.0745108671094838,1.202250237223804,1.816004699290598,1.9629479011341489,2.4834847047128457,1.025620170801138,1.3848447878541423,1.1175274501830006,1.4126338620035246
0.25,20836,intermittent,1.7639724456979375,1.6794813785267173,1.5990321500674656,1.5296979780661266,1.3206850023841168,1.053789731051345,1.0289157848816566,1.118274508212522,1.0984528604327943,1.470302021933874,1.7944242104515593,1.9601395976422573,3.6257646927533007,1.1006584220190927,1.1532023252746808,1.0286804167638919,1.4556483275674912
0.25,37489A,intermittent,3.4825129086528848,3.4825129086528848,3.4825129086528848,2.8291443043862166,2.665058157069508,2.522937613325436,2.207377826549856,1.7481386467444033,1.446750217112459,1.2992445576538048,1.0892613815983103,1.135761601436029,1.1449911519859846,1.0657550971464673,1.0000000000000002,1.2896988768291076,1.7222050631715495
0.25,90003E,intermittent,1.6672268907563024,1.5853541416566626,1.5839135654261705,1.428811524609844,1.2040816326530612,1.217046818727491,1.1949579831932773,1.06890756302521,1.0912364945978392,1.5824729891956815,1.7106842737094798,2.1188475390155994,1.8086434573829615,1.0641056422569037,1.2484993997599052,1.132533013205281,1.2040816326530612
0.25,22929,intermittent,1.0552393000210836,1.0221378874130298,1.05460678895214,1.05460678895214,1.1092135779042798,1.492726122707147,1.8104575163398688,3.487455197132616,4.024667931688812,6.852835757959116,10.29538266919672,12.76196500105422,14.373603204722839,1.0,1.1098460889732236,1.0,1.0552393000210836
0.25,21672,erratic,1.6207776549783983,1.2973776750728414,1.3359188184466995,1.4941826584949256,1.7946950668140258,2.2509796041394563,3.012438460765596,4.24531297096352,5.742027529388108,8.149583040289356,13.51562343012159,17.7144579523762,26.480136642218422,1.0861046920526471,1.4050838943032242,1.2340801768311063,1.0751130312468606
0.25,21578,erratic,1.9257701915070775,1.4824174299195116,1.3462808770469052,1.3000832639467101,1.4901193449902868,1.7983694143769096,2.1840827088537376,3.2314460172078787,4.002109353316667,6.696669442131525,7.677567305023572,11.525950596724925,16.027851790174807,1.1038578961976135,1.430981126838744,1.231314182625589,1.1535387177352212
0.25,22983,erratic,2.2033149213261964,1.5281931721665176,1.3514162424684628,1.226465407657798,1.220776876495144,1.4729252290100274,1.7565412028037939,2.5503145622065517,3.256062566622394,4.904390950184973,5.828233264359562,8.477664468246415,12.34705398385292,1.0812188026685055,1.3276976250600907,1.4909572153596802,1.0857592910332192
0.25,21440,erratic,2.5049094814360235,1.8409021172138695,1.5820803927585152,1.2486959189935565,1.18318502608162,1.0661245780914395,1.224608775698067,1.7038969008898441,1.706505062902732,2.458729671678431,3.728290886775086,4.289659404725374,6.914237496164473,1.0833077631175212,1.1638539429272785,1.213869285056766,1.1170604479901813
0.25,21471,erratic,1.7785613040396888,1.5170800850460673,1.3341247342310423,1.344613749114104,1.3807583274273558,1.7515591778880202,1.9500000000000002,3.4867115520907213,4.366335931963141,5.554783841247346,8.35946137491142,12.205315379163736,19.51158752657693,1.1315024805102778,1.4283132530120486,1.2083274273564846,1.1551381998582568
0.25,22678,erratic,2.3336685944179036,1.6985164697007802,1.5300477747045511,1.2393764143827004,1.2559089766155398,1.3219763640935374,1.4752954488307786,1.8623962786019617,2.49836560221272,3.0973723912496847,4.349635403570536,5.63703796831782,9.221146592909252,1.065061604224289,1.264772441538848,1.4186572793562988,1.118493839577571
0.25,22952,erratic,1.423975236955097,1.5329627988744927,1.9077878220869018,2.4706545663639243,3.2949460576610443,4.4880945086746165,6.010947537599391,8.841291929622818,11.794308600138573,17.21827676732447,20.737318012357942,22.83442718373386,32.82208218842353,1.0613349609513079,1.4685595580922917,1.098030597961079,1.076686964759557
0.25,21238,erratic,1.8625801886471065,1.3770285014614254,1.2667163704070674,1.2391638870531168,1.4839204182122014,1.8062215975729514,2.414233308449016,3.1666901883453797,4.054827573117542,6.532917859378003,8.08581097719435,13.095189800480991,19.15262681996957,1.0983890732231478,1.3925732489407923,1.1927788121909129,1.0615151919222976
0.25,84510A,erratic,2.482609977157173,1.681895217743718,1.5199690516542623,1.2572397023063882,1.2240439171763313,1.3327684032127327,1.4715938398054673,1.9881733107361286,2.6409991894480873,3.925023948124678,5.449819467983195,7.120809078181422,11.225517647925745,1.11086139562302,1.2772824404981207,1.3531427308230766,1.1259671358042882
0.25,20975,erratic,1.6814813943987748,1.4363673057122228,1.4131518181399594,1.5734921983147543,1.9224191053362227,2.7828793004297854,3.54129402071632,4.686457191393313,6.311147489911734,9.876691540753226,12.579977682879475,20.55165120241093,29.452786750018014,1.0840281716909592,1.4576988677833065,1.2108272323733456,1.0783313298868173
0.25,22379,erratic,1.460492744717774,1.4553207224558553,1.5425608007101659,2.2230751855868296,2.863243789383689,3.7171113909570344,5.543712635205453,8.404688579655076,11.71590126647148,16.46929574762377,21.25238776444529,34.34699849053209,42.40810097283564,1.0758838523368823,1.5074586900053315,1.1425724587082218,1.0506716099816755
0.25,21259,erratic,1.5898900244296232,1.383079315970549,1.3094117448161016,1.5026441474568664,1.707863971800269,2.4141353688534966,3.545052789964417,5.03196730318938,7.054541458507691,9.859995435295327,12.197730327390762,18.787412404162314,31.562531382344712,1.0685804613733,1.457805222360291,1.1486783489294081,1.07792458093475
0.25,22902,erratic,1.8211598721329743,1.5770619911431554,1.4184825152896745,1.3599136423829117,1.3849185490656992,1.8951120415635516,2.5446169741897173,3.704798171781276,3.797767966918809,6.849038854159855,8.032792432654366,10.479490065941325,17.25520841558137,1.1057903368804327,1.6818935509268562,1.0964259045779916,1.0791995000823418
0.25,82582,erratic,1.58776201948909,1.4260791884768433,1.4529429280885546,1.588229600152906,1.9836092469408346,2.9361678565364073,3.3129804493860346,4.886675673746825,6.568296718486082,9.175859548612383,12.086043865628804,19.465201744650077,35.33145070592378,1.0887968493266427,1.623718972536607,1.1132381929730006,1.0562269849824575
0.25,22070,erratic,1.7568901964762782,1.4633931892732748,1.337729532312063,1.4861181563017822,1.5873321835582166,2.364613979912749,2.4445571674951765,3.7115078962497,5.405363362754046,9.018666937201974,9.2838253694498,13.462040512664421,21.853302221771376,1.1024990700348314,1.3489905650806528,1.1404078319975648,1.12285685299787
0.25,20692,erratic,1.7627650536609047,1.369193959463911,1.7367061393623116,1.5466477105258598,2.043656916968638,2.9929087851309863,2.8690986008287527,4.396258473915083,6.315429027168543,8.917627477157266,12.936959273193796,16.702220989302482,30.599441718536042,1.0452866827331537,2.0893770480434144,1.146054753194519,1.1380793037085837
0.25,21889,erratic,1.5926729665213364,1.4314150999230602,1.3249817514648148,1.5926729665213364,2.0421195920219386,2.804494071692081,3.6017676418946896,5.240584742251765,6.791019747874285,9.547140405216128,12.749531456529027,18.806407701868217,32.97709562232439,1.0976148671309351,1.3600781234587382,1.2188048689064683,1.076624119631478
0.25,21115,erratic,1.6906229747918708,1.435866332109207,1.2711687908849707,1.4377717586976617,1.4648576192137883,2.43601588594028,2.783169101070699,3.466607952940397,5.556777835014431,7.584522840193426,11.450162570553397,15.561369691531377,25.186177902590618,1.0808144590859479,1.3540493084520033,1.195849050333173,1.1074128848934008
0.25,22365,erratic,1.5865112581766632,1.672507254843745,1.901507475122831,1.6695641347341823,2.1168331529598725,3.387995747655947,4.631190560562377,8.531271968049952,10.101953779701761,13.217362780496645,21.53614205127716,26.489840345550917,45.227457308955884,1.1188894103224691,2.3037533640447054,1.1473782000325634,1.0918199841015954
0.25,21918,erratic,2.145735903826305,1.618340662936993,1.4644552952271408,1.3335039862586884,1.4508265411048429,1.908420620489197,2.042807499627226,2.8801609801723074,3.908343161005344,6.024333654790177,7.7224880857631195,12.037738018470218,18.5925686823561,1.092585384557291,1.4953914027718873,1.3343495049370746,1.1017151950332984
0.25,20977,erratic,1.9764549233567157,1.4833723044946738,1.3020265003897116,1.2639971421148355,1.220934008833463,1.5315016887503259,1.715478046245779,2.3260911925175365,3.6243504806443236,4.992498051441925,6.51591322421408,10.247856586126291,14.363893219017903,1.0987269420628736,1.342913743829566,1.2192127825409198,1.1116199012730574
0.25,20718,erratic,1.589381312434461,1.3813492282502713,1.3985871184943977,1.4883639641628494,1.8978788380521343,2.642989863311075,3.533969865886641,5.210405283588137,6.18785069080339,9.741174089813645,12.537207719336962,18.63401217874425,29.007413948525457,1.0568096105377416,1.3618669168644324,1.1558033004028916,1.0571407546406164
0.25,22349,erratic,1.7365299949085033,1.3886609362364857,1.3211536733654807,1.7620174308904126,1.4410135074425694,2.260115606936409,2.463505945071725,3.6871125220881122,3.968462667345537,7.638144299020636,14.350894007008343,12.948575878283295,19.423672466980147,1.105723441852108,1.2965946868729228,1.1544820150348927,1.0977866962173177
0.25,22107,erratic,1.7741275351726662,1.3911565868810527,1.3129545039283759,1.3546501004933318,1.3541019550520732,1.6453133564772509,2.005225653206645,2.611949570619401,3.908678969486553,4.713721907546134,6.443084231682793,8.35223826055181,17.379280102320486,1.0844509409830076,1.3376941348437779,1.1759546866435233,1.1450758267860404
0.25,22274,erratic,1.7399974984124533,1.391203071179786,1.342864702599725,1.4362547385840985,1.5674100871707002,2.321240402563164,3.194524409721552,4.169534512286637,5.753802413069835,7.5176236842611734,11.914420690053298,16.09277907133374,25.19594069313213,1.0829353243404458,1.4292878172686503,1.2044239613600922,1.1101006407912708
0.25,47590B,erratic,1.4755310585157373,1.5659493647422702,1.5770385709216679,2.331522976787542,2.8516279968859375,4.529059267772123,5.3095431652199805,8.79091176299248,11.901861419015896,15.97811353080432,22.75114791257336,33.74991592566497,51.21868462723946,1.085477780543478,1.6078216935616274,1.096597438844197,1.0587083798941854
0.25,23184,erratic,1.6420707368866259,1.2929307169731528,1.2272448916654193,1.3059581817060386,1.622820311742781,1.9634156012371018,2.45136398480937,4.285513829290429,4.687358468953491,7.239717246301464,9.094659488417584,11.962360451489541,18.22689684644598,1.0732370848789776,1.191834594813686,1.2435060929941586,1.0523455604409162
0.25,23174,erratic,1.6666166493606784,1.7779491704129629,1.5222907125865548,2.380223557350845,3.771004767649613,5.11579806613088,8.144373953387873,9.86209228393024,14.675121592070852,22.012546341034025,23.742542919850283,31.50738955678666,36.14804122226293,1.066392971968301,2.0645543358001874,1.1114945771236846,1.063852092824117
0.25,22894,erratic,1.512135521518494,1.232125131040625,1.375394977317216,1.4025178354408072,1.620587989720852,2.110936905678588,2.340130437606107,3.7087233628039455,4.369811950904985,6.803903850970855,7.2179217188819,10.902921394179444,16.891935319275234,1.116570029037675,1.2996020075887589,1.1482312994591395,1.1111781132005452
0.25,22972,erratic,1.7197207512147188,1.3190592527888483,1.2763734963876907,1.2482871103346622,1.4335794617022444,1.6002961729540857,2.206229186002074,2.7113883277829296,3.4387840985605385,5.32198458626777,6.942339538861897,10.744438226783851,13.325424014121658,1.1043816309075363,1.2797378573638332,1.147008243708032,1.1662526614620303
0.25,22694,erratic,1.5623016569171304,1.4119946523740683,1.5414338170797364,1.5970769537890102,2.0964000314566227,2.828542046011358,3.670624958410705,5.671012116849254,6.378310658350825,11.064947037935474,13.717452981422458,24.596871275868555,30.344440344329094,1.0899308559226177,1.2900385343633365,1.2719340378810338,1.0756193022679024
0.25,85199S,erratic,2.7848601831101623,2.009409858655896,1.7316524231607813,1.4187416720566515,1.2963342795271535,1.5831657717502097,1.6954854077957133,2.0517601463459605,2.6861684777880166,3.5056244046180023,4.61636906668168,6.290421277772608,11.933314624192457,1.1137361500216405,1.2536008000008878,1.2493312654549396,1.1523922462705445
0.25,22361,erratic,2.121008559165613,1.596478095675588,1.3804829992777432,1.3488198977770511,1.4833050610598086,1.621764023831729,2.1182136166279726,2.932792701049075,4.556340230292208,5.992074539180385,8.169402574114404,12.416164176585006,16.077579026308452,1.0765717400869492,1.3492294537132605,1.3171858526096742,1.1087550883174175
0.25,23177,erratic,1.9237268030366936,1.4916306410797133,1.8514076339097432,1.7664092155208768,2.6541148249683677,3.1126238928722043,3.5599035217207913,7.113269717418809,8.879797553774784,13.581387072964992,14.428010333192729,20.541873154787027,27.138140552509537,1.0477778363559682,2.0611029101644887,1.1688633487979754,1.08552562210038
