case,code,quadrant,L,price,cost,PCR,order_churn,fill,cover_days,orders_per_year,n_orders,unit_days,measured_days
Fast-moving distributor,23000,smooth,3,0.42,82.80141927447309,0.0748778547892285,0.6649848637739657,1.0,8.781524361989423,42.01046337817638,77,25208.548037889042,669
Fast-moving distributor,23000,smooth,5,0.42,55.49413160324022,0.0545392569026247,0.7570977917981072,1.0,9.830072984855748,26.733931240657697,49,28218.548037889042,669
Fast-moving distributor,23000,smooth,7,0.42,45.10514530187036,0.04454039313714351,0.7871485943775101,1.0,10.754955574128205,20.732436472346787,38,30873.548037889042,669
Fast-moving distributor,23000,smooth,10,0.42,35.79049324707584,0.03567776389046699,0.8532608695652174,1.0,11.792356836219872,15.276532137518684,28,33851.54803788904,669
Fast-moving distributor,23000,smooth,14,0.42,29.5660000963909,0.028178616066356094,0.915129151291513,1.0,14.47991584798522,10.911808669656203,20,41566.54803788904,669
Fast-moving distributor,23000,smooth,21,0.42,26.19123842349977,0.022042949664810817,0.97,1.0,18.4537010951528,7.638266068759342,14,52973.8336259216,669
Fast-moving distributor,23000,smooth,28,0.42,24.701937852501167,0.018634246108396774,0.9704142011834319,1.0,20.74042494870917,6.001494768310912,11,59538.182335272926,669
Fast-moving distributor,23000,smooth,42,0.42,27.49619249038531,0.014884672196341325,0.9776119402985075,1.0,29.51110430402454,4.364723467862481,8,84715.59832131713,669
Fast-moving distributor,23000,smooth,56,0.42,29.682945316286297,0.010566981024883536,0.9789473684210527,1.0,35.84853144018283,3.273542600896861,6,102908.03619576784,669
Fast-moving distributor,23000,smooth,84,0.42,36.58994687094959,0.00727190092034996,1.0,1.0,49.330930736630386,2.1823617339312404,4,141611.0786654357,669
Fast-moving distributor,23000,smooth,112,0.42,41.63540023478589,0.006022042949664811,1.0,1.0,58.48184596652835,1.6367713004484306,3,167880.0129249625,669
Fast-moving distributor,23109,smooth,3,2.89,90.40609622777913,0.052607658220656744,0.6652298850574713,1.0,10.286537933559075,30.00747384155456,55,22358.520974289582,669
Fast-moving distributor,23109,smooth,5,2.89,76.02928526887501,0.0385183501874787,0.7197452229299363,1.0,11.33918353650603,20.186846038863976,37,24646.520974289582,669
Fast-moving distributor,23109,smooth,7,2.89,72.06342773462845,0.02908760368139984,0.7231638418079096,1.0,12.801753629062132,15.276532137518684,28,27825.520974289582,669
Fast-moving distributor,23109,smooth,10,2.89,68.27886883051886,0.021815702761049882,0.758893280632411,1.0,14.026466301721568,10.911808669656203,20,30487.520974289582,669
Fast-moving distributor,23109,smooth,14,2.89,73.76363047435447,0.01874786956027724,0.8505154639175257,1.0,17.07260552248721,8.183856502242152,15,37108.52097428958,669
Fast-moving distributor,23109,smooth,21,2.89,76.86829896750515,0.014089308033178047,0.9538461538461539,1.0,19.42725595775054,5.4559043348281016,10,42226.52097428958,669
Fast-moving distributor,23109,smooth,28,2.89,88.11573653281116,0.011248721736166345,0.9252336448598131,1.0,23.276035788243682,4.364723467862481,8,50592.11736068524,669
Fast-moving distributor,23109,smooth,42,2.89,111.25317408274724,0.008976252698556982,0.9634146341463414,1.0,30.57921892502265,3.273542600896861,6,66466.10474083519,669
Fast-moving distributor,23109,smooth,56,2.89,139.69349486147914,0.006476536757186684,0.9661016949152542,1.0,39.13251930917994,2.7279521674140508,5,85057.31076892713,669
Fast-moving distributor,23109,smooth,84,2.89,178.04981369990801,0.005340302238382002,0.9591836734693877,1.0,50.85724608842314,1.6367713004484306,3,110541.83737104917,669
Fast-moving distributor,23109,smooth,112,2.89,232.71699762759238,0.004090444267696853,0.9473684210526315,1.0,66.73971044075621,1.6367713004484306,3,145063.50196206092,669
Fast-moving distributor,21224,smooth,3,1.25,131.76301369863015,0.09646631064651744,0.49475524475524474,1.0,0.5545570224808034,71.47234678624814,131,1114.0,669
Fast-moving distributor,21224,smooth,5,1.25,94.04794520547945,0.08260424951710033,0.5998349834983498,1.0,1.4884429957070038,50.19431988041853,92,2990.0,669
Fast-moving distributor,21224,smooth,7,1.25,78.13150684931507,0.07521872514486991,0.6713995943204868,1.0,2.275973704472382,40.91928251121076,75,4572.0,669
Fast-moving distributor,21224,smooth,10,1.25,60.13356164383562,0.05817520736279968,0.7091412742382271,1.0,3.731063629707021,30.00747384155456,55,7495.0,669
Fast-moving distributor,21224,smooth,14,1.25,48.4,0.04817634359731849,0.7779816513761468,1.0,5.378307065424237,22.369207772795217,41,10804.0,669
Fast-moving distributor,21224,smooth,21,1.25,41.01608048912139,0.03749573912055448,0.8661417322834646,1.0,8.733266296398364,15.822122571001495,29,17543.47751411723,669
Fast-moving distributor,21224,smooth,28,1.25,39.65647094786641,0.0338597886603795,0.9197530864197531,1.0,12.105893970803171,12.548579970104633,23,24318.44758388496,669
Fast-moving distributor,21224,smooth,42,1.25,42.89412315256831,0.026360640836268604,0.9392712550607287,1.0,19.546601698628066,8.729446935724962,16,39265.41980274973,669
Fast-moving distributor,21224,smooth,56,1.25,47.24345051401272,0.019770480627201454,0.9354838709677419,1.0,24.8880799789216,7.0926756352765326,13,49995.43775045857,669
Fast-moving distributor,21224,smooth,84,1.25,62.47376904762565,0.013748437677536644,0.952755905511811,1.0,39.59144012826124,4.364723467862481,8,79531.70280953345,669
Fast-moving distributor,21224,smooth,112,1.25,74.47090799147425,0.012384956254971026,0.9819819819819819,1.0,49.76453624683227,3.273542600896861,6,99967.5256675524,669
Fast-moving distributor,22411,smooth,3,1.95,216.57909589041097,0.2149755709578457,0.7949579831932773,1.0,1.102642230576137,102.0254110612855,187,27683.0,669
Fast-moving distributor,22411,smooth,5,1.95,179.60438356164383,0.15339166003863197,0.8359133126934984,1.0,2.0728064761471727,67.65321375186846,124,52040.0,669
Fast-moving distributor,22411,smooth,7,1.95,166.45035616438355,0.11419156913987047,0.8204081632653061,1.0,2.738064234882954,50.73991031390135,93,68742.0,669
Fast-moving distributor,22411,smooth,10,1.95,196.60331506849315,0.08385410748778548,0.905521472392638,1.0,4.980431379150006,34.37219730941704,63,125039.0,669
Fast-moving distributor,22411,smooth,14,1.95,220.44742465753424,0.0641972503124645,0.8982511923688394,1.0,6.4657302549287925,25.642750373692078,47,162329.0,669
Fast-moving distributor,22411,smooth,21,1.95,318.5805813416787,0.048403590501079424,0.9681818181818181,1.0,10.683080125949191,17.458893871449924,32,268210.0312556736,669
Fast-moving distributor,22411,smooth,28,1.95,416.88315348295197,0.04044994886944665,0.994413407821229,1.0,14.64580115353249,13.094170403587444,24,367698.3359519935,669
Fast-moving distributor,22411,smooth,42,1.95,595.7415400027834,0.028405862970117032,0.9960159362549801,1.0,21.611461932260987,8.729446935724962,16,542578.6207718357,669
Fast-moving distributor,22411,smooth,56,1.95,809.0268176593529,0.020565844790364732,0.9890710382513661,1.0,29.711368843353068,6.547085201793722,12,745935.3549888815,669
Fast-moving distributor,22411,smooth,84,1.95,1277.0397853372262,0.018179752300874902,0.9876543209876543,1.0,47.30695166540671,4.364723467862481,8,1187691.0811489425,669
Fast-moving distributor,22411,smooth,112,1.95,1540.333545395561,0.014430178388819452,1.0,1.0,57.196506925393,3.273542600896861,6,1435978.8309471277,669
Fast-moving distributor,23322,smooth,3,2.95,101.14524481435484,0.054880127258266104,0.7630331753554502,1.0,11.329461471559428,27.279521674140508,50,31640.702300405956,669
Fast-moving distributor,23322,smooth,5,2.95,88.06025851298497,0.0385183501874787,0.8071428571428572,1.0,12.196697458409346,18.004484304932735,33,34062.70230040596,669
Fast-moving distributor,23322,smooth,7,2.95,83.77806673216307,0.031132825815248268,0.8753993610223643,1.0,13.020249386466656,13.639760837070254,25,36362.70230040596,669
Fast-moving distributor,23322,smooth,10,2.95,83.59677906093019,0.023860924894898307,0.9012875536480687,1.0,14.752214897776748,9.275037369207773,17,41199.70230040596,669
Fast-moving distributor,23322,smooth,14,2.95,91.42102563627266,0.01829337575275537,0.9583333333333334,1.0,17.371468095054666,7.0926756352765326,13,48514.70230040596,669
Fast-moving distributor,23322,smooth,21,2.95,100.7162311157247,0.011930462447449153,0.9722222222222222,1.0,20.316561402998744,4.910313901345291,9,56739.70230040595,669
Fast-moving distributor,23322,smooth,28,2.95,120.75196381913446,0.012498579706851495,0.9821428571428571,1.0,25.197816455487875,3.819133034379671,7,70371.97761692216,669
Fast-moving distributor,23322,smooth,42,2.95,144.84207432112987,0.009089876150437451,0.963855421686747,1.0,30.97717879491934,2.7279521674140508,5,86512.46970713965,669
Fast-moving distributor,23322,smooth,56,2.95,200.39075633628238,0.006590160209067151,0.9508196721311475,1.0,43.50358504213944,2.1823617339312404,4,121495.9763775306,669
Fast-moving distributor,23322,smooth,84,2.95,265.46015544995174,0.0054539256902624705,0.9795918367346939,1.0,58.138977138206045,1.6367713004484306,3,162369.41820208877,669
Fast-moving distributor,23322,smooth,112,2.95,309.11197016283774,0.004204067719577321,1.0,1.0,68.03004357578163,1.0911808669656202,2,189992.99849056907,669
Fast-moving distributor,21652,smooth,3,1.95,34.30131506849315,0.03340529485285763,0.6282051282051282,1.0,0.3449686893215937,18.550074738415546,34,282.0,669
Fast-moving distributor,21652,smooth,5,1.95,24.193506849315067,0.026019770480627202,0.7046153846153846,1.0,1.3664185318163835,12.548579970104633,23,1117.0,669
Fast-moving distributor,21652,smooth,7,1.95,20.507643835616438,0.02124758550164754,0.7137404580152672,1.0,1.7260667398325131,10.366218236173394,19,1411.0,669
Fast-moving distributor,21652,smooth,10,1.95,17.45860273972603,0.01829337575275537,0.7815533980582524,1.0,2.814797709677259,8.183856502242152,15,2301.0,669
Fast-moving distributor,21652,smooth,14,1.95,16.393753424657532,0.01397568458129758,0.831081081081081,1.0,6.175184197501436,6.001494768310912,11,5048.0,669
Fast-moving distributor,21652,smooth,21,1.95,15.153955236142414,0.011816838995568686,0.8888888888888888,1.0,8.190398753102848,4.364723467862481,8,6695.36836203072,669
Fast-moving distributor,21652,smooth,28,1.95,16.504579045810203,0.010112487217361663,0.9270833333333334,1.0,12.026450862315887,3.273542600896861,6,9831.208594155702,669
Fast-moving distributor,21652,smooth,42,1.95,20.382744049893535,0.006817407112828087,0.9230769230769231,1.0,18.756226731858174,2.1823617339312404,4,15332.568149259332,669
Fast-moving distributor,21652,smooth,56,1.95,23.06152725893199,0.005908419497784343,0.9629629629629629,1.0,22.967980987185534,1.6367713004484306,3,18775.531921820962,669
Fast-moving distributor,21652,smooth,84,1.95,36.617762867960344,0.003863197363935916,0.9444444444444444,1.0,38.48820323683228,1.6367713004484306,3,31462.778068732117,669
Fast-moving distributor,21652,smooth,112,1.95,37.344733319419035,0.003181456652653108,0.9333333333333333,1.0,40.46537197292012,1.0911808669656202,2,33079.04528612294,669
Fast-moving distributor,22993,smooth,3,1.25,153.61197749643168,0.0958981933871151,0.8107588856868396,1.0,8.986785714959764,45.28400597907324,83,103093.48714479027,669
Fast-moving distributor,22993,smooth,5,1.25,135.73184051013033,0.06783320077263948,0.8361344537815126,1.0,10.147470595340552,30.553064275037368,56,116408.48714479027,669
Fast-moving distributor,22993,smooth,7,1.25,123.90923777040429,0.05158504715373253,0.8315018315018315,1.0,10.424587924272624,22.91479820627803,42,119587.48714479027,669
Fast-moving distributor,22993,smooth,10,1.25,126.21814187999334,0.03567776389046699,0.8845070422535212,1.0,12.50022199762951,15.276532137518684,28,143398.48714479027,669
Fast-moving distributor,22993,smooth,14,1.25,135.99622407177418,0.028178616066356094,0.9084249084249084,1.0,14.635568361114887,11.457399103139014,21,167894.48714479027,669
Fast-moving distributor,22993,smooth,21,1.25,155.4619774964317,0.020452221338484265,0.989010989010989,1.0,18.003864551720497,7.638266068759342,14,206534.48714479027,669
Fast-moving distributor,22993,smooth,28,1.25,181.64032022637198,0.017384388137711624,0.9935064935064936,1.0,21.717391957816414,6.001494768310912,11,249134.86753050308,669
Fast-moving distributor,22993,smooth,42,1.25,238.38920264668198,0.013407567321895238,0.9915966386554622,1.0,29.321631664129512,4.364723467862481,8,336368.2358641557,669
Fast-moving distributor,22993,smooth,56,1.25,304.62939433110955,0.010907851380524941,0.9896907216494846,1.0,38.00656022099821,3.273542600896861,6,435998.91572342,669
Fast-moving distributor,22993,smooth,84,1.25,376.57965126124054,0.0078400181797523,0.971830985915493,1.0,47.290938737595845,2.7279521674140508,5,542506.2908414112,669
Fast-moving distributor,22993,smooth,112,1.25,484.58368901198776,0.006135666401545279,1.0,1.0,61.291151592366354,1.6367713004484306,3,703112.1859575021,669
Fast-moving distributor,21274,smooth,3,12.75,48.53095890410959,0.010112487217361663,0.1354642313546423,1.0,0.47430603058785775,26.18834080717489,48,76.0,669
Fast-moving distributor,21274,smooth,5,12.75,36.22958904109589,0.009317123054198387,0.16977225672877846,1.0,1.0983929129403023,19.095665171898357,35,176.0,669
Fast-moving distributor,21274,smooth,7,12.75,28.87232876712329,0.010112487217361663,0.2418478260869565,1.0,1.6725528447045512,14.730941704035875,27,268.0,669
Fast-moving distributor,21274,smooth,10,12.75,25.135890410958904,0.008749005794796046,0.27017543859649124,1.0,3.6945943435264708,11.457399103139014,21,592.0,669
Fast-moving distributor,21274,smooth,14,12.75,22.099041095890414,0.007726394727871832,0.30357142857142855,1.0,5.44827848293684,8.729446935724962,16,873.0,669
Fast-moving distributor,21274,smooth,21,12.75,20.098993778804775,0.008635382342915578,0.4578313253012048,1.0,7.234837877749927,6.547085201793722,12,1159.2677369661733,669
Fast-moving distributor,21274,smooth,28,12.75,21.865865604708375,0.0078400181797523,0.5267175572519084,1.0,11.493088443972228,4.910313901345291,9,1841.584684595512,669
Fast-moving distributor,21274,smooth,42,12.75,25.413838482212913,0.008749005794796046,0.7064220183486238,1.0,16.44909722915525,3.819133034379671,7,2635.706292552044,669
Fast-moving distributor,21274,smooth,56,12.75,30.776120539834192,0.006590160209067151,0.725,0.999826557751495,23.02582991372064,2.7279521674140508,5,3689.5231360939133,669
Fast-moving distributor,21274,smooth,84,12.75,41.37490776559921,0.0045449380752187254,0.8333333333333334,0.9996834986135916,34.28033701967972,1.6367713004484306,3,5492.878954683808,669
Fast-moving distributor,21274,smooth,112,12.75,54.2611601473345,0.004431314623338257,0.9512195121951219,0.9974658509968801,46.684937820126294,1.0911808669656202,2,7480.5190014812115,669
Fast-moving distributor,22382,smooth,3,1.65,204.12016438356164,0.21565731166912852,0.8005061155630535,1.0,1.0821188843106024,101.4798206278027,186,20042.0,669
Fast-moving distributor,22382,smooth,5,1.65,157.9428219178082,0.1482786047040109,0.8264724509183027,1.0,2.206189987616781,66.01644245142003,121,40861.0,669
Fast-moving distributor,22382,smooth,7,1.65,144.7936712328767,0.1165776616293603,0.8355048859934854,1.0,3.1527875467293187,50.19431988041853,92,58393.0,669
Fast-moving distributor,22382,smooth,10,1.65,140.46224657534248,0.08146801499829565,0.8873762376237624,1.0,4.685690313142966,33.82660687593423,62,86784.0,669
Fast-moving distributor,22382,smooth,14,1.65,155.4850684931507,0.06476536757186684,0.8948194662480377,1.0,6.418905476562517,26.18834080717489,48,118885.0,669
Fast-moving distributor,22382,smooth,21,1.65,192.92156164383562,0.04624474491535053,0.9531615925058547,1.0,9.61008173333798,17.458893871449924,32,177989.0,669
Fast-moving distributor,22382,smooth,28,1.65,260.66507954266,0.04044994886944665,0.9888888888888889,1.0,14.133412170494061,13.094170403587444,24,261765.92131233602,669
Fast-moving distributor,22382,smooth,42,1.65,347.7640599453951,0.026928758095670947,0.9634146341463414,1.0,19.812632314095,8.729446935724962,16,366951.15721233096,669
Fast-moving distributor,22382,smooth,56,1.65,478.1577286919014,0.022042949664810817,0.9847715736040609,1.0,27.7787746151559,7.0926756352765326,13,514492.6393107394,669
Fast-moving distributor,22382,smooth,84,1.65,720.8104489465225,0.015452789455743665,0.9784172661870504,1.0,42.568358178842146,4.364723467862481,8,788411.5571681233,669
Fast-moving distributor,22382,smooth,112,1.65,980.7265076005887,0.012953073514373368,1.0,1.0,58.20973466827879,3.273542600896861,6,1078106.591740045,669
Fast-moving distributor,23202,smooth,3,2.08,181.67143953880662,0.07101465742529257,0.7971938775510204,1.0,10.485151634799807,33.82660687593423,62,105000.18132611638,669
Fast-moving distributor,23202,smooth,5,2.08,171.4201957031902,0.05522099761390751,0.8586572438162544,1.0,11.426916342430856,22.369207772795217,41,114431.18132611638,669
Fast-moving distributor,23202,smooth,7,2.08,170.42403131962854,0.04044994886944665,0.8298368298368298,1.0,12.21579781738423,16.913303437967116,31,122331.18132611638,669
Fast-moving distributor,23202,smooth,10,2.08,181.29583405935458,0.028292239518236565,0.9120879120879121,1.0,14.044504963057793,11.457399103139014,21,140644.18132611638,669
Fast-moving distributor,23202,smooth,14,2.08,196.25129707305322,0.022838313827974095,0.9095022624434389,1.0,15.792925943432303,8.729446935724962,16,158153.18132611638,669
Fast-moving distributor,23202,smooth,21,2.08,240.680075155245,0.017157141233950686,0.9805194805194806,1.0,20.12368552409723,6.001494768310912,11,201522.18132611638,669
Fast-moving distributor,23202,smooth,28,2.08,282.3843960179159,0.013862061129417111,1.0,1.0,24.04050631928663,4.364723467862481,8,240745.92439071945,669
Fast-moving distributor,23202,smooth,42,2.08,348.2617125178935,0.010794227928644472,0.9895833333333334,1.0,29.98765593834653,3.273542600896861,6,300301.7429544017,669
Fast-moving distributor,23202,smooth,56,2.08,427.7999338514131,0.008067265083513237,0.9726027397260274,1.0,37.044105383037845,2.7279521674140508,5,370966.28811482154,669
Fast-moving distributor,23202,smooth,84,2.08,550.4058181741341,0.006817407112828087,0.9523809523809523,1.0,47.873977949724754,2.1823617339312404,4,479418.5664268243,669
Fast-moving distributor,23202,smooth,112,2.08,770.1643604990742,0.005681172594023407,0.9615384615384616,1.0,67.21599305269984,1.6367713004484306,3,673112.9605340434,669
Fast-moving distributor,23204,smooth,3,0.85,101.92293577029307,0.0770367003749574,0.789289871944121,1.0,10.087198066546422,37.10014947683109,68,72834.53856562922,669
Fast-moving distributor,23204,smooth,5,0.85,82.1119494689232,0.053857516191341895,0.8243478260869566,1.0,11.03547132428676,24.55156950672646,45,79681.53856562922,669
Fast-moving distributor,23204,smooth,7,0.85,77.42014124974511,0.045449380752187254,0.8791208791208791,1.0,12.613895498153653,19.095665171898357,35,91078.53856562922,669
Fast-moving distributor,23204,smooth,10,0.85,67.64644261960814,0.029882967844563117,0.8976109215017065,1.0,13.275900196853637,12.548579970104633,23,95858.53856562922,669
Fast-moving distributor,23204,smooth,14,0.85,72.11148371549854,0.025110782865583457,0.9444444444444444,1.0,16.09038962927647,9.820627802690582,18,116180.53856562922,669
Fast-moving distributor,23204,smooth,21,0.85,74.98600159303933,0.01761163504147256,0.96875,1.0,18.729283272858293,6.547085201793722,12,135234.65047917265,669
Fast-moving distributor,23204,smooth,28,0.85,87.90837067159458,0.014202931485058516,0.9920634920634921,1.0,23.463899748024694,4.910313901345291,9,169420.91350077657,669
Fast-moving distributor,23204,smooth,42,0.85,112.45308247437418,0.010566981024883536,0.9789473684210527,1.0,31.357136565355653,3.819133034379671,7,226413.97119497985,669
Fast-moving distributor,23204,smooth,56,0.85,130.28653065797454,0.009317123054198387,0.9879518072289156,1.0,37.254736983116715,2.7279521674140508,5,268997.5511185924,669
Fast-moving distributor,23204,smooth,84,0.85,181.05606372826392,0.006703783660947619,0.9516129032258065,1.0,52.64873287512151,2.1823617339312404,4,380149.78388715483,669
Fast-moving distributor,23204,smooth,112,0.85,216.02262853206244,0.005340302238382002,1.0,1.0,63.343616873543176,1.6367713004484306,3,457372.11420119286,669
Fast-moving distributor,47568,smooth,3,2.1,55.1,0.054993750710146574,0.663013698630137,1.0,0.8438495821343589,28.916292974588938,53,1825.0,669
Fast-moving distributor,47568,smooth,5,2.1,38.82021917808219,0.03806385637995682,0.7173447537473233,1.0,1.9369237805812767,18.550074738415546,34,4189.0,669
Fast-moving distributor,47568,smooth,7,2.1,32.989260273972604,0.030451085103965457,0.7184986595174263,1.0,2.808516362676217,14.185351270553065,26,6074.0,669
Fast-moving distributor,47568,smooth,10,2.1,28.818794520547947,0.023292807635495967,0.7915057915057915,1.0,3.945516977727389,10.366218236173394,19,8533.0,669
Fast-moving distributor,47568,smooth,14,2.1,26.751835616438356,0.019088739915918647,0.8842105263157894,1.0,5.525943208815192,7.0926756352765326,13,11951.0,669
Fast-moving distributor,47568,smooth,21,2.1,31.986082191780824,0.013180320418134302,0.928,1.0,9.23656945354299,4.910313901345291,9,19976.0,669
Fast-moving distributor,47568,smooth,28,2.1,35.95806806934799,0.011930462447449153,0.963302752293578,1.0,11.636311257017915,3.819133034379671,7,25165.94010788575,669
Fast-moving distributor,47568,smooth,42,2.1,53.110797964561634,0.008862629246676515,0.9512195121951219,1.0,19.332512742164713,2.7279521674140508,5,41810.57442158332,669
Fast-moving distributor,47568,smooth,56,2.1,66.15146520581959,0.006022042949664811,0.9464285714285714,1.0,24.97451806808048,2.1823617339312404,4,54012.58285743845,669
Fast-moving distributor,47568,smooth,84,2.1,106.79242894246931,0.005681172594023407,0.9615384615384616,1.0,41.70723704372041,1.6367713004484306,3,90200.56324762214,669
Fast-moving distributor,47568,smooth,112,2.1,109.17430218388006,0.004090444267696853,0.9230769230769231,1.0,42.66435263394016,1.6367713004484306,3,92270.52451694338,669
Fast-moving distributor,16161P,smooth,3,0.42,138.81831232876712,0.15805022156573117,0.7797085201793722,1.0,0.6548402993484389,74.745889387145,137,7901.0,669
Fast-moving distributor,16161P,smooth,5,0.42,92.5857095890411,0.10487444608567208,0.803307223672759,1.0,1.6514805473759009,48.011958146487295,88,19926.0,669
Fast-moving distributor,16161P,smooth,7,0.42,79.2829698630137,0.09135325531189638,0.8314374353671148,1.0,2.262725605937442,39.828101644245145,73,27301.0,669
Fast-moving distributor,16161P,smooth,10,0.42,63.66242191780822,0.06794682422451995,0.8704512372634643,1.0,4.200061639005377,28.37070254110613,52,50676.0,669
Fast-moving distributor,16161P,smooth,14,0.42,54.44817534246575,0.05272128167253721,0.8888888888888888,1.0,5.563448922169765,21.278026905829595,39,67126.0,669
Fast-moving distributor,16161P,smooth,21,0.42,56.2285181892233,0.04124531303260993,0.9758064516129032,1.0,10.166114483603266,15.276532137518684,28,122659.63260793457,669
Fast-moving distributor,16161P,smooth,28,0.42,63.70635658423213,0.03567776389046699,0.9843260188087775,1.0,15.01997352064872,12.002989536621824,22,181224.0494433896,669
Fast-moving distributor,16161P,smooth,42,0.42,68.88130296915965,0.024088171798659245,0.9506726457399103,1.0,19.404613831954784,8.183856502242152,15,234127.090282658,669
Fast-moving distributor,16161P,smooth,56,0.42,90.34659449907775,0.018520622656516304,0.9819277108433735,1.0,28.215453738628614,6.547085201793722,12,340434.607049564,669
Fast-moving distributor,16161P,smooth,84,0.42,118.9722790778307,0.016702647426428813,0.9865771812080537,1.0,39.60501120298998,4.910313901345291,9,477855.7364691453,669
Fast-moving distributor,16161P,smooth,112,0.42,158.49417830395316,0.012384956254971026,1.0,1.0,54.918691244404016,3.273542600896861,6,662623.5128683678,669
Fast-moving distributor,23201,smooth,3,2.08,205.7636263147163,0.07805931144188161,0.8053927315357562,1.0,9.97995922262216,37.10014947683109,68,120874.33558863327,669
Fast-moving distributor,23201,smooth,5,2.08,199.12713316403136,0.056243608680831725,0.8432708688245315,1.0,11.092932044071922,25.097159940209266,46,134354.33558863326,669
Fast-moving distributor,23201,smooth,7,2.08,197.56634412293545,0.042949664810816954,0.8307692307692308,1.0,11.776733298318728,19.095665171898357,35,142636.33558863326,669
Fast-moving distributor,23201,smooth,10,2.08,213.64805371197656,0.029996591296443584,0.9072164948453608,1.0,13.811046157940442,12.548579970104633,23,167275.33558863326,669
Fast-moving distributor,23201,smooth,14,2.08,238.0484263147163,0.023974548346778774,0.9017094017094017,1.0,15.940886432578282,9.820627802690582,18,193071.33558863326,669
Fast-moving distributor,23201,smooth,21,2.08,271.25272220512727,0.01749801158959209,0.9871794871794872,1.0,18.78094868125996,6.547085201793722,12,227469.3355886333,669
Fast-moving distributor,23201,smooth,28,2.08,340.43894239994904,0.014771048744460856,1.0,1.0,24.010308224495127,4.910313901345291,9,290805.8028268783,669
Fast-moving distributor,23201,smooth,42,2.08,437.45284118456226,0.011248721736166345,0.9801980198019802,1.0,31.18313532535753,3.819133034379671,7,377680.97844318557,669
Fast-moving distributor,23201,smooth,56,2.08,539.2973284233634,0.00852175889103511,1.0,1.0,38.70590295176862,2.7279521674140508,5,468794.53094838373,669
Fast-moving distributor,23201,smooth,84,2.08,747.7298645548248,0.006817407112828087,0.967741935483871,1.0,53.87774639401004,2.1823617339312404,4,652551.4436598822,669
Fast-moving distributor,23201,smooth,112,2.08,834.0112619896665,0.004772184978979662,1.0,1.0,60.20064025645295,1.6367713004484306,3,729132.4774668948,669
Fast-moving distributor,23307,smooth,3,0.55,89.26472586056686,0.0620384047267356,0.8210526315789474,1.0,11.019136702218685,28.916292974588938,53,120332.95399188092,669
Fast-moving distributor,23307,smooth,5,0.55,76.8744792852244,0.043631405522099764,0.8366013071895425,1.0,12.419822959854388,19.641255605381165,36,135628.95399188093,669
Fast-moving distributor,23307,smooth,7,0.55,71.7091094222107,0.03590501079422793,0.9002849002849003,1.0,13.584985874482834,14.730941704035875,27,148352.95399188093,669
Fast-moving distributor,23307,smooth,10,0.55,67.41379435371755,0.023292807635495967,0.9111111111111111,1.0,15.014517331592598,9.820627802690582,18,163963.95399188093,669
Fast-moving distributor,23307,smooth,14,0.55,69.7422601071422,0.019997727530962392,0.967032967032967,1.0,16.93743905780155,7.638266068759342,14,184962.95399188093,669
Fast-moving distributor,23307,smooth,21,0.55,76.0154138228362,0.013748437677536644,1.0,1.0,20.362817822168005,4.910313901345291,9,222369.32768486554,669
Fast-moving distributor,23307,smooth,28,0.55,86.44231333877073,0.012271332803090559,1.0,1.0,24.138765421422168,3.819133034379671,7,263604.03971501195,669
Fast-moving distributor,23307,smooth,42,0.55,104.19591728378239,0.008635382342915578,1.0,1.0,30.140952314230173,2.7279521674140508,5,329150.0891689143,669
Fast-moving distributor,23307,smooth,56,0.55,123.05384131527708,0.006703783660947619,1.0,1.0,36.17483715225809,2.1823617339312404,4,395042.29163705575,669
Fast-moving distributor,23307,smooth,84,0.55,164.85831506031238,0.004999431882740598,1.0,1.0,49.18109423735445,1.6367713004484306,3,537075.3181546729,669
Fast-moving distributor,23307,smooth,112,0.55,193.28175317706888,0.004090444267696853,1.0,1.0,58.121486841021124,1.0911808669656202,2,634707.6355420921,669
Fast-moving distributor,23004,smooth,3,0.42,73.50471661445494,0.061015793659811385,0.5933701657458563,1.0,8.365130794085445,38.191330343796714,70,15228.828146143436,669
Fast-moving distributor,23004,smooth,5,0.42,51.00618510760562,0.0491989546642427,0.7110016420361248,1.0,9.562046264231332,25.642750373692078,47,17407.828146143438,669
Fast-moving distributor,23004,smooth,7,0.42,41.51639880623575,0.04033632541756618,0.7230142566191446,1.0,10.779834973416019,20.186846038863976,37,19624.828146143438,669
Fast-moving distributor,23004,smooth,10,0.42,31.043642641852188,0.03192818997841154,0.8313609467455622,1.0,12.038271569149947,14.185351270553065,26,21915.828146143438,669
Fast-moving distributor,23004,smooth,14,0.42,26.05877688842753,0.026474264288149075,0.8661710037174721,1.0,14.461215184943203,10.911808669656203,20,26326.828146143438,669
Fast-moving distributor,23004,smooth,21,0.42,21.319492290045268,0.019997727530962392,0.9411764705882353,1.0,17.470317029341686,7.638266068759342,14,31804.936736506228,669
Fast-moving distributor,23004,smooth,28,0.42,20.394912206920246,0.01704351778207022,0.974025974025974,1.0,22.423972621837923,6.001494768310912,11,40823.13042292726,669
Fast-moving distributor,23004,smooth,42,0.42,19.813498247404205,0.013066696966253835,0.9913793103448276,1.0,30.583525163557624,3.819133034379671,7,55677.70071788731,669
Fast-moving distributor,23004,smooth,56,0.42,20.816033874639906,0.010226110669242132,0.989010989010989,1.0,35.363219011714264,3.273542600896861,6,64379.1948124234,669
