factor,assumed_K,config,who,code,cost,PCR,order_churn,fill,cover_days,orders_per_year,n_orders,unit_days,measured_days
1.0,1.0,GR Groff Reorder Procedure,SAP only,20724,111.24739272340867,0.15439126394052044,0.9969992498124531,1.0,2.7696253533745594,42.840375586854464,75,77825.28437673037,639
0.5,0.5,Per period 7d,Both,20724,118.64701369863013,0.14486524163568773,0.9904686258935663,1.0,2.418115205337601,49.694835680751176,87,67948.0,639
0.5,0.5,Per period 14d,Both,20724,134.1310771902555,0.08863847583643122,0.9973856209150327,1.0,6.8104123527840335,25.704225352112676,45,191369.66573201912,639
0.5,0.5,Per period 28d,Both,20724,210.75593838028848,0.051812267657992565,0.9955357142857143,1.0,14.34623480791357,13.137715179968701,23,403123.0441694429,639
0.5,0.5,Per period 56d,Both,20724,382.91430708583,0.027648698884758363,1.0,1.0,28.41758308101505,6.283255086071987,11,798521.8946254584,639
0.5,0.5,SP Part Period Balancing,SAP only,20724,121.08400525573185,0.1979553903345725,0.9964912280701754,1.0,2.3750963192755425,51.40845070422535,90,66739.18775495369,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,20724,133.74776151501487,0.1962128252788104,0.9952857984678845,1.0,3.8011744076874248,47.98122065727699,84,106811.3703116496,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,20724,117.83303527580108,0.10281133828996282,1.0,1.0,4.877415438725817,30.845070422535212,54,137053.28162157288,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,20724,119.84862332977787,0.18482806691449813,0.9925140361821585,1.0,1.8222483564887244,54.83568075117371,96,51204.39714922895,639
2.0,2.0,Per period 7d,Both,20724,118.64701369863013,0.14486524163568773,0.9904686258935663,1.0,2.418115205337601,49.694835680751176,87,67948.0,639
2.0,2.0,Per period 14d,Both,20724,134.1310771902555,0.08863847583643122,0.9973856209150327,1.0,6.8104123527840335,25.704225352112676,45,191369.66573201912,639
2.0,2.0,Per period 28d,Both,20724,210.75593838028848,0.051812267657992565,0.9955357142857143,1.0,14.34623480791357,13.137715179968701,23,403123.0441694429,639
2.0,2.0,Per period 56d,Both,20724,382.91430708583,0.027648698884758363,1.0,1.0,28.41758308101505,6.283255086071987,11,798521.8946254584,639
2.0,2.0,SP Part Period Balancing,SAP only,20724,129.1876685782976,0.10803903345724906,0.9978540772532188,1.0,6.279873765436242,26.84663536776213,47,176461.75900634483,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,20724,139.12446088471717,0.11303438661710037,0.9989733059548255,1.0,7.191951576441818,25.704225352112676,45,202090.75425248098,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,20724,202.83169323703908,0.04565520446096654,0.9974619289340102,1.0,13.817160481159599,12.566510172143975,22,388256.2825383486,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,20724,114.68961433430803,0.11698420074349443,1.0,1.0,4.48441202600209,31.987480438184665,56,126010.05430601428,639
1.0,1.0,Per period 7d,Both,22741,88.03567581826096,0.08062267657992565,0.9532967032967034,1.0,7.188088807851981,32.55868544600939,57,66635.42160979557,639
1.0,1.0,Per period 14d,Both,22741,82.36617643226697,0.05053438661710037,0.9931506849315068,1.0,12.128388275705102,17.136150234741784,30,112433.26116339673,639
1.0,1.0,Per period 28d,Both,22741,101.5061448265114,0.028113382899628253,0.9918032786885246,1.0,19.803846587042262,9.139280125195619,16,183586.72271574504,639
1.0,1.0,Per period 56d,Both,22741,156.058231783817,0.01591542750929368,1.0,1.0,34.05975871695998,5.140845070422535,9,315742.67412407766,639
1.0,1.0,SP Part Period Balancing,SAP only,22741,79.15614353780806,0.06598513011152417,1.0,1.0,10.458492087318868,19.420970266040687,34,96952.89641941142,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,22741,88.40347578898331,0.06493959107806692,1.0,1.0,13.52667082607672,17.136150234741784,30,125395.69801752298,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,22741,92.14807256766568,0.03357342007434944,1.0,1.0,17.40484152877564,9.710485133020343,17,161347.3322776351,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,22741,82.12203029147042,0.08236524163568773,0.9985915492957746,1.0,7.902911007176787,27.417840375586856,48,73262.00621403944,639
0.5,0.5,Per period 7d,Both,22741,88.03567581826096,0.08062267657992565,0.9532967032967034,1.0,7.188088807851981,32.55868544600939,57,66635.42160979557,639
0.5,0.5,Per period 14d,Both,22741,82.36617643226697,0.05053438661710037,0.9931506849315068,1.0,12.128388275705102,17.136150234741784,30,112433.26116339673,639
0.5,0.5,Per period 28d,Both,22741,101.5061448265114,0.028113382899628253,0.9918032786885246,1.0,19.803846587042262,9.139280125195619,16,183586.72271574504,639
0.5,0.5,Per period 56d,Both,22741,156.058231783817,0.01591542750929368,1.0,1.0,34.05975871695998,5.140845070422535,9,315742.67412407766,639
0.5,0.5,SP Part Period Balancing,SAP only,22741,80.44745598528988,0.08108736059479554,0.9900709219858156,1.0,7.978281970619918,26.275430359937403,46,73960.71432135766,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,22741,88.30288633251863,0.08224907063197026,0.9971830985915493,1.0,10.49247878850974,24.561815336463223,43,97267.9618315841,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,22741,80.23160052335547,0.053322490706319704,0.9978260869565218,1.0,11.865612222743925,16.564945226917057,29,109997.25994720438,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,22741,82.88214187576372,0.09398234200743494,0.9902080783353733,1.0,6.457707353618971,31.41627543035994,55,59864.59873325738,639
2.0,2.0,Per period 7d,Both,22741,88.03567581826096,0.08062267657992565,0.9532967032967034,1.0,7.188088807851981,32.55868544600939,57,66635.42160979557,639
2.0,2.0,Per period 14d,Both,22741,82.36617643226697,0.05053438661710037,0.9931506849315068,1.0,12.128388275705102,17.136150234741784,30,112433.26116339673,639
2.0,2.0,Per period 28d,Both,22741,101.5061448265114,0.028113382899628253,0.9918032786885246,1.0,19.803846587042262,9.139280125195619,16,183586.72271574504,639
2.0,2.0,Per period 56d,Both,22741,156.058231783817,0.01591542750929368,1.0,1.0,34.05975871695998,5.140845070422535,9,315742.67412407766,639
2.0,2.0,SP Part Period Balancing,SAP only,22741,78.57954052916652,0.04530669144981413,1.0,1.0,13.10423412116625,12.566510172143975,22,121479.60172438693,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,22741,89.9107590899669,0.048327137546468404,1.0,1.0,15.497019667168999,13.137715179968701,23,143661.3356931642,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,22741,131.2081302999079,0.01928438661710037,1.0,1.0,28.30429402540741,5.140845070422535,9,262388.0444674493,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,22741,78.66993763671866,0.06354553903345725,0.9963570127504554,1.0,9.419454090654192,21.705790297339593,38,87320.74845530771,639
1.0,1.0,Per period 7d,Both,22027,89.86019738017691,0.13719795539033458,0.9656582174979559,1.0,2.5699382194951923,47.98122065727699,84,25463.95290195922,639
1.0,1.0,Per period 14d,Both,22027,61.20393444369034,0.08503717472118959,0.9891891891891892,1.0,6.229011008660253,26.84663536776213,47,61719.47704698779,639
1.0,1.0,Per period 28d,Both,22027,52.94031317686384,0.050302044609665426,0.9976958525345622,1.0,13.568603273559463,12.566510172143975,22,134443.02749470598,639
1.0,1.0,Per period 56d,Both,22027,69.24068302139177,0.027184014869888477,0.9957446808510638,1.0,25.10240004957703,6.854460093896714,12,248724.39646199995,639
1.0,1.0,SP Part Period Balancing,SAP only,22027,47.34235212151154,0.06052509293680297,0.9961759082217974,1.0,9.798042780046867,14.280125195618153,25,97082.83957561562,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,22027,55.703850947333514,0.05947955390334572,0.9941747572815534,1.0,13.464904834460352,14.280125195618153,25,133415.54280686585,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,22027,66.80739126569557,0.023931226765799257,0.9951690821256038,1.0,24.47384250728145,6.283255086071987,11,242496.40252355812,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,22027,51.32367700983339,0.07702137546468402,0.9940029985007496,1.0,5.8429818230365695,21.705790297339593,38,57894.54891177604,639
0.5,0.5,Per period 7d,Both,22027,89.86019738017691,0.13719795539033458,0.9656582174979559,1.0,2.5699382194951923,47.98122065727699,84,25463.95290195922,639
0.5,0.5,Per period 14d,Both,22027,61.20393444369034,0.08503717472118959,0.9891891891891892,1.0,6.229011008660253,26.84663536776213,47,61719.47704698779,639
0.5,0.5,Per period 28d,Both,22027,52.94031317686384,0.050302044609665426,0.9976958525345622,1.0,13.568603273559463,12.566510172143975,22,134443.02749470598,639
0.5,0.5,Per period 56d,Both,22027,69.24068302139177,0.027184014869888477,0.9957446808510638,1.0,25.10240004957703,6.854460093896714,12,248724.39646199995,639
0.5,0.5,SP Part Period Balancing,SAP only,22027,51.57936108010663,0.08213289962825279,0.995774647887324,1.0,6.393651070922732,21.134585289514867,37,63350.795169510944,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,22027,55.35002096348284,0.08434014869888476,0.9918032786885246,1.0,8.485782166706892,20.56338028169014,36,84080.44823418139,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,22027,53.269203783636186,0.035432156133828996,1.0,1.0,15.467000323459192,10.28169014084507,18,153253.08786937152,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,22027,58.79122973101678,0.09851301115241635,0.9894982497082847,1.0,4.293858016918534,27.98904538341158,49,42545.22442644194,639
2.0,2.0,Per period 7d,Both,22027,89.86019738017691,0.13719795539033458,0.9656582174979559,1.0,2.5699382194951923,47.98122065727699,84,25463.95290195922,639
2.0,2.0,Per period 14d,Both,22027,61.20393444369034,0.08503717472118959,0.9891891891891892,1.0,6.229011008660253,26.84663536776213,47,61719.47704698779,639
2.0,2.0,Per period 28d,Both,22027,52.94031317686384,0.050302044609665426,0.9976958525345622,1.0,13.568603273559463,12.566510172143975,22,134443.02749470598,639
2.0,2.0,Per period 56d,Both,22027,69.24068302139177,0.027184014869888477,0.9957446808510638,1.0,25.10240004957703,6.854460093896714,12,248724.39646199995,639
2.0,2.0,SP Part Period Balancing,SAP only,22027,51.01735378957064,0.046933085501858735,0.9950738916256158,1.0,14.47947123717023,10.28169014084507,18,143468.26349039623,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,22027,56.71870258719528,0.045887546468401486,0.9974747474747475,1.0,16.5412065635371,10.852895148669797,19,163896.74338483662,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,22027,91.55734939016627,0.014637546468401487,1.0,1.0,37.08188476246109,3.998435054773083,7,367421.81580250815,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,22027,48.789513104028885,0.06110594795539034,0.9924528301886792,1.0,8.239976355590226,17.136150234741784,30,81644.90813060172,639
1.0,1.0,Per period 7d,Both,23000,46.82599809249615,0.057388475836431224,0.9573643410852714,1.0,10.817504366748802,22.848200312989047,40,29660.586949536842,639
1.0,1.0,Per period 14d,Both,23000,30.426358471973856,0.0391496282527881,0.9911764705882353,1.0,14.938426959892126,11.995305164319248,21,40959.77193179115,639
1.0,1.0,Per period 28d,Both,23000,26.599999614514097,0.021143122676579924,1.0,1.0,23.13735770863404,6.854460093896714,12,63440.47451544816,639
1.0,1.0,Per period 56d,Both,23000,29.710461478497262,0.013824349442379182,1.0,1.0,37.575167339005226,3.427230046948357,6,103027.60047204167,639
1.0,1.0,SP Part Period Balancing,SAP only,23000,25.68743277476107,0.02532527881040892,1.0,1.0,21.691166889326528,6.854460093896714,12,59475.15431890227,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,23000,25.280038578623323,0.024860594795539034,0.9907407407407407,1.0,22.630299274682404,6.283255086071987,11,62050.16763330372,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,23000,35.381645262835235,0.010223048327137546,0.9777777777777777,1.0,49.73208021251339,2.2848200312989047,4,136360.72048731975,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,23000,29.386213197958373,0.032063197026022304,1.0,1.0,14.874806714020067,11.424100156494523,20,40785.331157795306,639
0.5,0.5,Per period 7d,Both,23000,46.82599809249615,0.057388475836431224,0.9573643410852714,1.0,10.817504366748802,22.848200312989047,40,29660.586949536842,639
0.5,0.5,Per period 14d,Both,23000,30.426358471973856,0.0391496282527881,0.9911764705882353,1.0,14.938426959892126,11.995305164319248,21,40959.77193179115,639
0.5,0.5,Per period 28d,Both,23000,26.599999614514097,0.021143122676579924,1.0,1.0,23.13735770863404,6.854460093896714,12,63440.47451544816,639
0.5,0.5,Per period 56d,Both,23000,29.710461478497262,0.013824349442379182,1.0,1.0,37.575167339005226,3.427230046948357,6,103027.60047204167,639
0.5,0.5,SP Part Period Balancing,SAP only,23000,27.77802324398308,0.03264405204460966,0.9964539007092199,1.0,17.080478477554276,9.710485133020343,17,46833.07719111695,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,23000,27.43248963690337,0.030320631970260224,1.0,1.0,21.28714560633203,7.996870109546166,14,58367.36568416346,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,23000,25.640106890504246,0.013824349442379182,1.0,1.0,29.539920016437918,3.998435054773083,7,80995.70255992917,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,23000,34.1186993802162,0.04321561338289963,0.992,1.0,12.866113469084455,14.85133020344288,26,35277.681830701345,639
2.0,2.0,Per period 7d,Both,23000,46.82599809249615,0.057388475836431224,0.9573643410852714,1.0,10.817504366748802,22.848200312989047,40,29660.586949536842,639
2.0,2.0,Per period 14d,Both,23000,30.426358471973856,0.0391496282527881,0.9911764705882353,1.0,14.938426959892126,11.995305164319248,21,40959.77193179115,639
2.0,2.0,Per period 28d,Both,23000,26.599999614514097,0.021143122676579924,1.0,1.0,23.13735770863404,6.854460093896714,12,63440.47451544816,639
2.0,2.0,Per period 56d,Both,23000,29.710461478497262,0.013824349442379182,1.0,1.0,37.575167339005226,3.427230046948357,6,103027.60047204167,639
2.0,2.0,SP Part Period Balancing,SAP only,23000,24.81724873306188,0.017774163568773236,1.0,1.0,26.651144512709987,4.569640062597809,8,73074.94985199507,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,23000,28.154342197199135,0.017774163568773236,1.0,1.0,30.35485471174988,5.140845070422535,9,83230.17740449624,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,23000,39.8226751636286,0.008945167286245352,1.0,1.0,56.77000487843232,2.2848200312989047,4,155658.05279433855,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,23000,24.650505916252758,0.026719330855018587,1.0,1.0,18.46314588960135,7.42566510172144,13,50624.222136098295,639
1.0,1.0,Per period 7d,Both,23109,69.54292761051296,0.04077602230483272,0.8931297709923665,1.0,12.331944234695511,16.564945226917057,29,25602.367781725312,639
1.0,1.0,Per period 14d,Both,23109,70.64758842268625,0.026022304832713755,0.9613733905579399,1.0,16.31798954209989,9.710485133020343,17,33877.802377647895,639
1.0,1.0,Per period 28d,Both,23109,88.4252018833894,0.01428903345724907,0.9919354838709677,1.0,24.158767464079503,5.140845070422535,9,50156.05309245178,639
1.0,1.0,Per period 56d,Both,23109,136.63474863114482,0.010571561338289962,0.9891304347826086,1.0,40.03934780098384,2.856025039123631,5,83125.74956811048,639
1.0,1.0,SP Part Period Balancing,SAP only,23109,62.95585258057789,0.0383364312267658,0.9880239520958084,1.0,13.065883738502562,11.424100156494523,20,27126.10067804659,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,23109,70.7493740783872,0.038452602230483274,0.993993993993994,1.0,16.044779641938977,10.28169014084507,18,33310.59089725144,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,23109,71.99428116860409,0.019400557620817844,0.9940476190476191,1.0,18.55263342678591,6.283255086071987,11,38517.14987290742,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,23109,64.12925417577688,0.041473048327137545,0.9834710743801653,1.0,11.901947118288076,14.280125195618153,25,24709.650128302,639
0.5,0.5,Per period 7d,Both,23109,69.54292761051296,0.04077602230483272,0.8931297709923665,1.0,12.331944234695511,16.564945226917057,29,25602.367781725312,639
0.5,0.5,Per period 14d,Both,23109,70.64758842268625,0.026022304832713755,0.9613733905579399,1.0,16.31798954209989,9.710485133020343,17,33877.802377647895,639
0.5,0.5,Per period 28d,Both,23109,88.4252018833894,0.01428903345724907,0.9919354838709677,1.0,24.158767464079503,5.140845070422535,9,50156.05309245178,639
0.5,0.5,Per period 56d,Both,23109,136.63474863114482,0.010571561338289962,0.9891304347826086,1.0,40.03934780098384,2.856025039123631,5,83125.74956811048,639
0.5,0.5,SP Part Period Balancing,SAP only,23109,65.89545203527449,0.05401951672862453,0.9935897435897436,1.0,11.830831510004272,15.422535211267606,27,24562.00690808856,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,23109,69.55661507099347,0.04867565055762082,0.9812646370023419,1.0,14.161127837813089,13.137715179968701,23,29399.938582893796,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,23109,61.9264020651116,0.03183085501858736,0.9927536231884058,1.0,13.056925773801485,10.852895148669797,19,27107.503034196772,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,23109,66.48371898497896,0.05343866171003717,0.9871244635193133,1.0,11.097254552490618,17.136150234741784,30,23039.02669466665,639
2.0,2.0,Per period 7d,Both,23109,69.54292761051296,0.04077602230483272,0.8931297709923665,1.0,12.331944234695511,16.564945226917057,29,25602.367781725312,639
2.0,2.0,Per period 14d,Both,23109,70.64758842268625,0.026022304832713755,0.9613733905579399,1.0,16.31798954209989,9.710485133020343,17,33877.802377647895,639
2.0,2.0,Per period 28d,Both,23109,88.4252018833894,0.01428903345724907,0.9919354838709677,1.0,24.158767464079503,5.140845070422535,9,50156.05309245178,639
2.0,2.0,Per period 56d,Both,23109,136.63474863114482,0.010571561338289962,0.9891304347826086,1.0,40.03934780098384,2.856025039123631,5,83125.74956811048,639
2.0,2.0,SP Part Period Balancing,SAP only,23109,66.51083766444515,0.025906133828996283,0.9823788546255506,1.0,15.66805396154157,8.568075117370892,15,32528.47015142297,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,23109,70.51242621144317,0.026138475836431228,0.995575221238938,1.0,17.49355743756523,7.42566510172144,13,36318.40063525391,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,23109,77.62590047575874,0.013940520446096654,0.975609756097561,1.0,21.178113485195666,4.569640062597809,8,43967.91293019366,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,23109,64.34358282423364,0.03519981412639405,0.9837662337662337,1.0,13.487989713235514,11.424100156494523,20,28002.43552049356,639
1.0,1.0,Per period 7d,Both,21224,74.14806889013519,0.09758364312267657,0.8624229979466119,0.9998884779437753,2.3954293220398184,40.55555555555556,71,4596.180579597378,639
1.0,1.0,Per period 14d,Both,21224,51.65221519830639,0.06586895910780668,0.9325657894736842,1.0,5.822725392707242,25.13302034428795,44,11172.234189527335,639
1.0,1.0,Per period 28d,Both,21224,40.581363701034434,0.042983271375464684,0.9762532981530343,0.9998072170994764,13.378015412202688,13.137715179968701,23,25668.791003510276,639
1.0,1.0,Per period 56d,Both,21224,44.997234198494176,0.025441449814126393,0.9954545454545455,1.0,25.869183461175965,6.283255086071987,11,49635.9619298015,639
1.0,1.0,SP Part Period Balancing,SAP only,21224,35.519921180758885,0.03961431226765799,0.9884057971014493,1.0,12.570342319439234,10.852895148669797,19,24119.08492390797,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,21224,40.186989962421734,0.042867100371747215,0.9813829787234043,1.0,16.121609397044946,10.852895148669797,19,30933.005345135738,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,21224,52.49946792808705,0.016147769516728624,0.9928571428571429,0.9999590489436382,34.62146586235269,3.998435054773083,7,66429.2231750071,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,21224,46.64884632632172,0.06610130111524164,0.9627749576988156,1.0,5.8201619498424515,22.27699530516432,39,11167.31563642971,639
0.5,0.5,Per period 7d,Both,21224,74.14806889013519,0.09758364312267657,0.8624229979466119,0.9998884779437753,2.3954293220398184,40.55555555555556,71,4596.180579597378,639
0.5,0.5,Per period 14d,Both,21224,51.65221519830639,0.06586895910780668,0.9325657894736842,1.0,5.822725392707242,25.13302034428795,44,11172.234189527335,639
0.5,0.5,Per period 28d,Both,21224,40.581363701034434,0.042983271375464684,0.9762532981530343,0.9998072170994764,13.378015412202688,13.137715179968701,23,25668.791003510276,639
0.5,0.5,Per period 56d,Both,21224,44.997234198494176,0.025441449814126393,0.9954545454545455,1.0,25.869183461175965,6.283255086071987,11,49635.9619298015,639
0.5,0.5,SP Part Period Balancing,SAP only,21224,41.2821613271883,0.05611059479553903,0.9797160243407708,1.0,8.58482485685691,17.136150234741784,30,16471.955537694917,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,21224,41.783100641120754,0.060757434944237916,0.990530303030303,1.0,11.248760424961846,15.422535211267606,27,21583.3269360363,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,21224,38.067353245323595,0.03078531598513011,0.977859778597786,1.0,17.552415869566815,8.568075117370892,15,33678.33573817245,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,21224,54.77281578364112,0.08027416356877323,0.9504814305364512,1.0,3.6317321112809022,28.560250391236305,50,6968.311044116041,639
2.0,2.0,Per period 7d,Both,21224,74.14806889013519,0.09758364312267657,0.8624229979466119,0.9998884779437753,2.3954293220398184,40.55555555555556,71,4596.180579597378,639
2.0,2.0,Per period 14d,Both,21224,51.65221519830639,0.06586895910780668,0.9325657894736842,1.0,5.822725392707242,25.13302034428795,44,11172.234189527335,639
2.0,2.0,Per period 28d,Both,21224,40.581363701034434,0.042983271375464684,0.9762532981530343,0.9998072170994764,13.378015412202688,13.137715179968701,23,25668.791003510276,639
2.0,2.0,Per period 56d,Both,21224,44.997234198494176,0.025441449814126393,0.9954545454545455,1.0,25.869183461175965,6.283255086071987,11,49635.9619298015,639
2.0,2.0,SP Part Period Balancing,SAP only,21224,40.00679776216972,0.03310873605947955,0.9895833333333334,1.0,18.267258212799682,9.139280125195619,16,35049.92473276779,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,21224,41.029994222496235,0.02973977695167286,0.9770992366412213,1.0,20.567669576110774,7.996870109546166,14,39463.791564844505,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,21224,68.71135588469495,0.011965613382899629,0.9809523809523809,0.9999590489436382,48.479259939752616,2.856025039123631,5,93018.57959165463,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,21224,41.156689712125214,0.05506505576208178,0.9813664596273292,1.0,8.489350965943135,17.136150234741784,30,16288.76697970281,639
1.0,1.0,Per period 7d,Both,22411,159.72580821917808,0.14265799256505576,0.985553772070626,1.0,2.799306397405575,50.2660406885759,88,67128.0,639
1.0,1.0,Per period 14d,Both,22411,225.26838032995946,0.09421468401486989,0.9950920245398773,1.0,6.996465238519439,26.275430359937403,46,167776.81748829538,639
1.0,1.0,Per period 28d,Both,22411,405.96732955060276,0.0525092936802974,0.9977924944812362,1.0,14.946403842985044,13.137715179968701,23,358418.14175889746,639
1.0,1.0,Per period 56d,Both,22411,733.8115626373373,0.028810408921933085,0.9959839357429718,1.0,28.131748790459707,7.42566510172144,13,674605.693237508,639
1.0,1.0,SP Part Period Balancing,SAP only,22411,145.2029836463935,0.18227230483271376,0.9955583756345178,1.0,2.310567074551762,49.123630672926446,86,55407.92059213752,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,22411,187.54364503474352,0.18378252788104088,0.9968494013862634,1.0,4.19720071506392,45.69640062597809,80,100649.82163508046,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,22411,171.9007786496859,0.10722583643122677,0.9989177489177489,1.0,4.601417706226949,30.845070422535212,54,110343.03642855218,639
1.0,1.0,GR Groff Reorder Procedure,SAP only,22411,139.5879805310068,0.183317843866171,0.9899623588456713,1.0,1.8572581006405537,52.550860719874805,92,44537.46895850636,639
0.5,0.5,Per period 7d,Both,22411,159.72580821917808,0.14265799256505576,0.985553772070626,1.0,2.799306397405575,50.2660406885759,88,67128.0,639
0.5,0.5,Per period 14d,Both,22411,225.26838032995946,0.09421468401486989,0.9950920245398773,1.0,6.996465238519439,26.275430359937403,46,167776.81748829538,639
0.5,0.5,Per period 28d,Both,22411,405.96732955060276,0.0525092936802974,0.9977924944812362,1.0,14.946403842985044,13.137715179968701,23,358418.14175889746,639
0.5,0.5,Per period 56d,Both,22411,733.8115626373373,0.028810408921933085,0.9959839357429718,1.0,28.131748790459707,7.42566510172144,13,674605.693237508,639
0.5,0.5,SP Part Period Balancing,SAP only,22411,149.97237621753186,0.24395910780669144,0.9938476100331283,1.0,1.481981427739516,63.97496087636933,112,35538.24953692084,639
0.5,0.5,WI Sliding Economic Lot Size,SAP only,22411,179.03354799305671,0.2512778810408922,0.9940257352941176,1.0,2.616177417817985,63.97496087636933,112,62736.52568580949,639
0.5,0.5,DY Dynamic Planning Calculation,SAP only,22411,144.08953899857744,0.15473977695167287,0.9977528089887641,1.0,2.423223216942545,46.838810641627546,82,58109.44034482246,639
0.5,0.5,GR Groff Reorder Procedure,SAP only,22411,152.26358920208708,0.22606877323420074,0.9908350305498982,1.0,1.1811237958167045,69.68701095461658,122,28323.615535286608,639
2.0,2.0,Per period 7d,Both,22411,159.72580821917808,0.14265799256505576,0.985553772070626,1.0,2.799306397405575,50.2660406885759,88,67128.0,639
2.0,2.0,Per period 14d,Both,22411,225.26838032995946,0.09421468401486989,0.9950920245398773,1.0,6.996465238519439,26.275430359937403,46,167776.81748829538,639
2.0,2.0,Per period 28d,Both,22411,405.96732955060276,0.0525092936802974,0.9977924944812362,1.0,14.946403842985044,13.137715179968701,23,358418.14175889746,639
2.0,2.0,Per period 56d,Both,22411,733.8115626373373,0.028810408921933085,0.9959839357429718,1.0,28.131748790459707,7.42566510172144,13,674605.693237508,639
2.0,2.0,SP Part Period Balancing,SAP only,22411,168.74743958004353,0.14010223048327136,0.9975186104218362,1.0,4.010014973335,37.69953051643193,66,96161.06524798946,639
2.0,2.0,WI Sliding Economic Lot Size,SAP only,22411,199.45235274319265,0.1407992565055762,0.9975308641975309,1.0,5.442530002232877,34.27230046948357,60,130513.09936221877,639
2.0,2.0,DY Dynamic Planning Calculation,SAP only,22411,249.32858846010305,0.066682156133829,1.0,1.0,8.52090244205127,17.70735524256651,31,204333.16612291694,639
2.0,2.0,GR Groff Reorder Procedure,SAP only,22411,144.34022238009067,0.15195167286245354,0.993920972644377,1.0,2.628146269683987,43.98278560250391,77,63023.54145828999,639
1.0,1.0,Per period 7d,Both,23322,83.91378136953372,0.04658457249070632,0.9852579852579852,1.0,13.431087764148122,14.85133020344288,26,35828.01728793187,639
1.0,1.0,Per period 14d,Both,23322,92.19826767261506,0.028810408921933085,0.9880478087649402,1.0,18.367284240896947,7.42566510172144,13,48995.53847543134,639
1.0,1.0,Per period 28d,Both,23322,116.59030568968417,0.014521375464684015,1.0,1.0,25.18374541540602,4.569640062597809,8,67178.74843514359,639
1.0,1.0,Per period 56d,Both,23322,207.0241854543483,0.00929368029739777,1.0,1.0,47.31631532331157,1.7136150234741785,3,126218.352018368,639
1.0,1.0,SP Part Period Balancing,SAP only,23322,79.79433966610092,0.04112453531598513,0.9915966386554622,1.0,13.635302641556637,11.995305164319248,21,36372.76945445226,639
1.0,1.0,WI Sliding Economic Lot Size,SAP only,23322,82.5844960390935,0.048327137546468404,0.9928400954653938,1.0,14.51429761791106,11.424100156494523,20,38717.52721062563,639
1.0,1.0,DY Dynamic Planning Calculation,SAP only,23322,92.63326115738445,0.020097583643122675,1.0,1.0,19.163911535337178,5.712050078247262,10,51120.576817703935,639
